ÿColumn1,id,text,emotion
14928,62066734,%J J9FJ J9FJ J9FJ AJ D9() 510 (*91AH' D9() 510 G 'DD9() ('DAH*(HD EFD9(G' (JCHF D'2EG' #1(9) %J H'-/ (JCHF 2J C(J1 -13 H(JCHFH' *D'*) %0' (J/.DH' 9DJG D'2E J/.DH' 9DJC ,HD (3 %0' 'D7(J( 'DGH'! J9FJ (FA94 *61( GJC 9DI 'D,HD. (3 %0' E' -/' J1A9 DC 'D7(J( 'DGH'! H'D/.D H%0' (*HCD .E3) #BH'D D'2E *#CD CA EF CD H'-/.,Neutral
14929,62066735,"*E'E #H D9() 'DB/H) GJ 'DB/H) (J,H2 #97I 'DD9() EECF 'DH'-/ J*.JDG'. E4 (3'-) 'DDJD C1) 'DJ/ AJ 9F/C GJC 2J /'&1) E13HE) 9DI 'D#16.",Neutral
14930,62066736,'DDJ (JCHF H'-/ E3EH- DG J7D9 EF 'D/'&1) (3 %0' (F7 9DI ',1 H-/G.,Neutral
14931,62066737,EF H9J/ 9'2( ,'1*J (,FJF 9DI 'D#16 (F7F7,Neutral
14932,62066739,D'2E G0' 'DH'-/ D'2E J#CD 61( EF 'DCHF D9F/ E' J1,9 'D/'&1) ('D/'&1) EEFH9 *F61(.,Neutral
14933,62066740,"G'J D9(F' GJC F-F' CF' F-F' 6D* E9F' D DDCA1. ADE' CF' FB9/ (1'* *91A #5/B'! E4*1C).",Neutral
14934,62066742,#F' ((D4 #E2- CE'F. G'G'G' 9DI 'DE2- #-E/ 9F ,/ 'DE2- %DDJ C'F J9FJ 'D-CJ %DDJ EF-CJG 9F ,/ 'DF'3 C'F* J9FJ #5-'( E1'* C'F* *1H- E3EHE (/FG'.,Neutral
14935,62066743,AE1'* *J,J JCHFH' #5-'( J(D4H' JE2-H' *AD* 'D(1JC'* E9'J.,Neutral
14936,62066744,HE' 1- FBHD G'/ J9FJ C+J1 GJC HJF 1'J- J9FJ (FA94 HD' (3 GE (D4H' 94'F #F' ('DD'H9J J9FJ GJC %DDJ (/H JE2- JE2-. 9DI AC1) #-E/ #F' (JF5- (JE2- C+J1 94'F #91A 'D+EF :'DJ (4CD F'/1.,Neutral
14937,62066745,GH ( G'G'G' H9(/ DE' DE' (*CHF J9FJ (*,Neutral
14938,62066746,%F* D3'*C E9 #5-'( 'D15 H'D16 H'D5-() 'DC1', H(FA3 'DHB* %F* CE'F ,2! EF 'DAB'9) %DDJ (*-(G'. 4,Neutral
14939,62066747,D' E' (-(G' #F' (-(G'. #F' #-E/ (-( 'DAC1) #F' (- #F' (1#JJ CDGE AB'9'* 'G CD H'-/.,Neutral
14940,62066748,"+H'FJ +H'FJ (3 94'F #-CJ D%FG AJ FB/ C+J1 %F* (*H,G D%DG' H(8F -*I G0' FB/' .DJ, H'DAB'9) J9FJ (E9FI E+D' JECF F3'&D %4J DE' %F* /.D* 9DI 'DE,D3 'D(D/J #C+1 5'1 AJ FB'4 3J'3J #C+1 FB'4 FB/' *,'G 3DHCC H%F* FB'4 FB/ '*,'G FB/ 'DFB/ A'.",Neutral
14941,62066749,"GHF AJ FB'4 /'.DJ ('DAB'9) E' DJ3 AJ *E'E GJC 'DB5 H(FA3 'DHB* AJ 'D4.5J) %DDJ %F* H5A*G' CJA *-CJ (%J/JG' (3 GJ 9F/G' FB'4'*G' J9FJ H H(*.JD B'9/ GJC %FG %F* 9'J4 ( (J'A' H H HJECF -*I J9FJ -'DJ' 9E (*3'9/C *7D9 EF EF 'D-J2 G0' #C+1 #H *EJ2 %FG AJ -J2 +'FJ #H FE7 -J') +'FJ) EECF *9J4G (3 CE'F H#F* B'9/ (*BHD DJ %FG #F*E (D7A J'A' J9FJ E4 E4 (.J1 4-'DC (1'G( AC1 %FG ,2! EF. EF %FG %F* *6DC 9'J4 H*6DC E-'A8 9DI -'DC H9DI 9DI. 9DI.",Neutral
14942,62066750,"(J*C H#31*C H9JD*C %FG %F* *CHF J9FJ *6DC E-'A8 9DI 4H C(1*. J9FJ #/H'* 'D-E'J) H#/H'* 'D 3J1A'J3 AF, J9FJ GJC %0' (FA9 F-CJG' %DDJ GJ GJ GJ 'D#/H'* %DDJ %F* (*91AG' H%DDJ %F* 'E*GF*G' EF :J1G' %F* (*B/14 *6D ,H'J' A' AJ E9'/D) GJC EH,H/) %F* (*B/1 *CHF 4.5 +'FJ :J1 'D4.5 %DDJ %F* 1(J* H91A* #/H'*G 94'F *6DC (J'A'.",Neutral
14943,62066751,*7D9 #HD 4J! #F' #CJ/ *:J1*.,Neutral
14944,62066752,CE'F %FG *('JF CD 'DHB* (*CHF ('DH3'&D 'D%9D'E 'DE-DJ) HF'3 (*91AG'.,Neutral
14945,62066753,"%JG H(J91AH' CE'F EH'BAC 'D3J'3J) J9FJ %F* CE'F (J5J1 J9FJ FB'(*C (*5J1 'DH7FJ G0' 'DH7F J'G HAJ 'D'-*1'E 'D9'E %DDJ (*H.0G CE'F EF 'DF'3.",Neutral
14946,62066754,AD' E4 FA3 'DEH'/ %DDJ C'F B(D 510 3F).,Neutral
14947,62066755,'JJ EH #F' 39J/ J9FJ #F' E4 GF'C #F' *:J1*.,Neutral
14948,62066756,H#F' E4E3 AJ 4:D'* %DDJ 9ED*G' (G0G G0G 'D3FJF 'DJHE (3 E3*-JD #9EDG'.,Neutral
14949,62066758,J9FJ GJ/' -CJ DC B5) 4H 9(/ 'DJHE,Neutral
14950,62066759,B(D 3F*JF A*1) 'DCH1HF',Neutral
14951,62066760,5'1 BHDJ 'D/1',) 'DF'1J) *-* 'D(J* C'F 9F/J 'D/1',) F51'*,Neutral
14952,62066761,#(9/ (JJ ,E9*JF (#4HA 4'( (E4J *-* (J* *-* (J*J H(*7D9 GJC HAJ F81) (F91AG' J'3EJF F81) 'D-1'EJ).,Neutral
14953,62066763,H(/1,) C'F AJ 3E'9'* (.,Neutral
14954,62066764,%DJGE 'D-FJF E4 D%DJ A4A*G -'77 3E'9'* (JD ,JD 'F*G'4.,Neutral
14955,62066766,H51* J9FJ %J4 B1'&(G %FG %0' #4HAG ('D4'19 #6D 'DE1C2 AJG' E1C2 (9J4 (JE4J (9J4 'D %0' -'ED' E' 9'/ 3E'9'* #J /1,) FH1J) H(9/ #3(H9 4A*G ('D/1,) 4(JG) DD/1,) %DDJ C'F* E9J,Neutral
14956,62066767,H BD* (/J4 #8FG DD4'( 7D9* (/1J 'D5(- 1-* 9F/ *-* (J*G 4A* H'DDG G0G 'D/1,).,Neutral
14957,62066769,"*H'5D* E9 F'3 'DB1'() 9DI #J BD* DG E' 9F/J E4CD) 123 #F' (/J4 HD' -/' JF7 AJG (3 #F' (/J J1,9DJ 'D/1',) E4 #C+1.",Neutral
14958,62066770,BDHDJ 9(/*E 'EG'* F4HAG ,'(HG DD4'(,Neutral
14959,62066771,-CH' E9'G DH D'2E *1,9 DG0G 'D/1',),Neutral
14960,62066772,"%J #F' GJ GJ 'D/1,) E8(H7 'F31B* EFG (3 E4 #F' %DDJ 31B*G' H-*I 'DJ31I G'.",Neutral
14961,62066773,B'D 9(/ GH E9*1A %FG GJ /1', *'C GH D-/F *'FJ/' J31BG' 'JJ.,Neutral
14962,62066774,BD* DG (3 J,J(G' #*#C/ %FG GJ HE4 (3 'D(D'3*JC %DDJ (*CHF,Neutral
14963,62066775,"%,' 4HA* H'DDG %FG E4 GJ E' .0JF (3 'D(D'3*JC EF3#DG ('DDG HJF 'DE7'1 HJF 'D G0' BHDJ CDG' 1*E",Neutral
14964,62066776,J9FJ GJ %0' (*3HJ (*3HJ 5000,Neutral
14965,62066777,7J( #F' BD* DGE .D5 %0' AJ4 /1,) (/J %4J.,Neutral
14966,62066778,(/H J,J EFG. 'DDG J3'E-G ('D/HD),Sad
14967,62066779,GDB J9FJ ('DBH'FJF 9F' %0' -/' (J:D7 (-BC (G0G 'D71JB) H(J9*1A D'2E J,J( DC %J'G H-/) (/'DG' #H J/A9 DC -B.,Neutral
14968,62066781,"H. HJ9FJ C'F #(HG H4'( 9E1G J9FJ 910 20 3F).",Neutral
14969,62066782,HC'F AJ B9/) H%,H' B'DHDJ 9(/ %F* (/C 7'DE' #F' (/J4 #4J,Neutral
14970,62066785,J9FJ DJ4 *3E-H' J9FJ -*I 'DF'3 E4 (G0G 'D/H'&1 J9FJ 'DF'3 9'/J ,/' %FG D'-BC H.61'! H#F* #-E/ EECF *BHDJ D'-BC H*'./G HAJ4 29D,Neutral
14971,62066786,(3 #F' BD* 4:D*JF BD* #HD',Neutral
14972,62066787,(/J4 #.DB D-'DJ #9/'!,Neutral
14973,62066788,H'DF'3 %DDJ (*91A4 :'D(J) 'DE,1EJF (3 %DDJ 9F ,/ 'DE,1EJF ,2! C(J1 EFGE 4CDGE G/HD E4 EFGE EF 5:'1 (JCHFH' E,1EJF. :'D(J*GE (JCHFH' 'D#HD'/ %DDJ F6-C 9DJG' (/HF #HD'/ 'DE1#) *,'1( 'D-J') C+J1 59().,Neutral
14974,62066789,%J %DDJ (*#,1 E9 'DHB*.,Neutral
14975,62066790,*E'E G0G 9F ,/ AJ #HD'/ %DDJ 'DJHE 'DJHE %DDJ (J7D9H' 9DJGE CE,1EJF H'DCD (J.'A EFGE (3 #F' (91AGE EF ,JDJ "G (91AGE EF H#F' J9FJ (91AGE EF HD'/ 5:'1.,Neutral
14976,62066792,J9FJ 'DE1#) (('DJ 4:D*JF #HD' J9FJ H69 'B*5'/J H69GE 'D'B*5'/J H69 #(HG E4 #-3F %4J H('D#.1 #(HG C'F 1'- J/A9.,Neutral
14977,62066793,"H(/J4 J9FJ #3'GE (J J9FJ 5000 4JCD E4 1'- #AB1 EFGE *E'E HD' 'DJHE AJ4 9F/J /1',) J9FJ E' D-B*4 '-H4 'D.E3 A(,J( CE'F /1',) (3 BD* %FG (/J4 J9FJ 9F ,/ J' 2DE) C(J1 H.",Neutral
14978,62066794,(/J4 #FJ #-ED G0' 'D9(!.,Neutral
14979,62066795,H4:D) +'FJ) CE' BD* DGE #F*E (*91AH' HJF G0' 'DH69 1- JCHF AJ CE'F .E3 3FJF,Neutral
14980,62066796,"%0' DBJ -'DG (4J! E$33) %,1'E #F' DJ4 CE'F .E3 3FJF H9F/J (F* #CHF E' CDGE %0' E*0C1 DJ %J'G' -(1 DJ %J'G' HD' D# GD'! 'DF'3 (*91A4 (*91A4 'DBH'FJF 'DD9() CJA CJA 4H (*5J1 H(J,H2 9(/HF 'D20 (JBHD DC D' #F' (/J E51J'*J %F* :D7* (-B %F* (/C */A9 4HJ J5J1 CE'F .E3 3FJF CE'F .E3 3FJF (/J "./ -BJ J9FJ (3 G0G 'D-3'('* G0G 94'F #F' J9FJ E1B *,1() E9JF) AGE* CJA G0' 'D9'DE (J4*:D (3 #F' (/J #(9/ CD 'D(9/ 9FG #F' E4 GF'C (/J4 #CHF GF'C.",Anger
14981,62066797,'JG HA'GE 'DBH'FJF 'DD9() CJA %J4 (5J1 HCJA (CJA CJA CJA 'DF'3 (*D'BJ -'DG' (E4'CD (C+J1 #C(1 EFG'.,Neutral
14982,62066798,D' 94'F %J :D7) J9FJ G0G :D7) CF* (4HAG' :D7) '3*1'*J,J),Neutral
14983,62066799,"A' 3E-*G #EG'* (3 *1' 3GD D#(H .D'5 J9FJ DE' *-CJ DJ4 G'E #F' E3'E-G D'(FC H:D*G H'9*1A (:D7G H7D9* 9DI 'DHD/ DG J9FJ (*C4J J' G0' 'DEE4I (*C4 J'G 71JBF' 3F) C'F* (* A9* H*97JC E.'DA) 9'J4 CF* D'2E */A9 CE'F H. H'DF'3 EF'- 3E-*G H'DJHE (4HAG (3DE 9DJG H'DJHE (3'9/G 4J! ('D(D/J) CE'F.",Neutral
14984,62066800,(*B/1 9(/ G0' 'D. J9FJ G0' 'DE+'D *B/1 JCHF GH 3DHC -J'*C (J'A 'DJHE,Neutral
14985,62066802,'.*1 J9FJ AJC AJ #4J'! EEFH9 JE1BH' (3 %0' (J7D9 (#J/J J9FJ #.*1( '.*1.,Neutral
14986,62066803,E4'F 'DF'3 (*91A 4H 'D+EF,Neutral
14987,62066804,'DF'3 (*91A 4H J9FJ.,Neutral
14988,62066805,"94'F : #.D'7 #-E/ 9F ,/ #*AG #*AG 'D#EH1. (-CJC 'DF'3 9'/J) (*:D7 :D7* :D7 #.D'B %DDJ EECF *CDAG' E' C+J1 :'DJ H#F* (* C'4 G0G C'4 (* C'4 %J'G'.",Neutral
14989,62066806,GDB (JBHDH' 4J! (JCHF *E'E #F' (D9( J9FJ AJ .7H7 -E1 J9FJ 9F'.,Neutral
14990,62066807,"%F* %F* 'DJHE H#F* ( .7H7C 'D-E1'! %DDJ (*-3G'",Neutral
14991,62066808,J9FJ 'D(J* 'DE3 ( ( 'D#GD ('D9JD). J9FJ AJ #4J'! D' %F* (*-7J .7H7 -E1 (3 CE'F E4 (#HD D-8) (J7D9 DC *9ED E3J1'* 9ED (5J1 %F* E.C J9FJ 'DJHE (#BHD J9FJ F-F D'2E F39I CD 'DHB* F4HA CJA F-D 'DE4'CD E' FB(1G' 4 94'F 'DDJ J9FJ 'E('1- 4A* 5'-( CF* #4*:D E9'G (J (J*2' (D 610 3F) (/G JFBD EF 4'19 AJ 4'19 'D1&J3J -6DFJ 9J/ 9DJG 4'19 'D-DH 4'19.,Neutral
14992,62066809,4'19 #H 4'19 'D9,EJ (*9DB EF (*3#D.,Neutral
14993,62066810,"%JG (/H JFBD EF GF'C (BHDG G0' 'D*FBD F-F' 1(JF' GF'C 4H J9FJ BHD DJ 9E (*3'9/ GF'C (JBHDH' 4H 59( F-F' CE'F CF' HF-F' J9FJ CD F'4& 2'D (3 E4 %FG J9FJ E4 %FG C+J1 59( H'D9(/ F-F' CF' HD'/J EF'- (3 'DHD'/",Sad
14994,62066811,'DJHE 5'1 GJC D*'CDH' CD H'-/ CD +'FJ H'-/ (JB/1 J7.H JB71,Anger
14995,62066812,H'DE4'CD 4H AJG' E4 EF 'DE4'CD 'D*J B(D 510 3F) H20 3F),Neutral
14996,62066814,9(/ CE'F #F*E B(D 4HJ GJC #41* D%4J (-3 G0' 'D %DDJ GH #3GD *-DJD DD-'D) G0G %DDJ GH E+D' CF* %F* %FG 'DF'3 (*/.D (E5'1J %,1'E (EF AB1 EF.,Neutral
14997,62066815,"%JG "G #F' #F' 4HJ J9FJ HB 0C1*G' E+'D'F* GJC (J(J 9DI 'DG'E4 J9FJ #GE 4 FB'4 (3 'DJHE JECF GJC (91A4 B/J4 *C*( CE'F GH HGE #H E4 HGE (3 EF. EF EF 'D4'19 (3 (-3 %FG D' 'DJHE J9FJ -*I AC1) '-*E'DJ) %FG 'DAB1 GH %DDJ H/'C DGHF E4 E*#C/ %0' G0' EH,H/ J9FJ E4 E*#C/ 'DJHE (-'D) CED 'DE5'1J %DDJ EH,H/) 9DI #CED 'DH3. 'DEH,H/ CE'F 9DI AC1) 'D.J'1 'DE(C1 (#FC J5J1 E9C E5'1J J9FJ %F* EECF.",Neutral
14998,62066816,"*,1( 'DAB1 D' 3F*JF #H *D'*) #H #1(9). (9/JF *B79 5H* #H *,1( *9ED BA2). (3 %F* 'DJHE EF 'D#3'3 (CJA (3 E9 EECF */.D (E3'1 EF 12 410 310 410 3F) H H9DI 'D18. 910 JCHF 'DH'-/ (EC'F +'FJ %J 'DJHE 4H (J.DJ 'DF'3 *CHF ( ('D,1JE) H('D9FA #C+1",Neutral
14999,62066817,GDB CE-DD E4 J9FJ EF 'D*,1() J9FJ E4 E4 E4 (3 EF C3J1 HD' 4.5J).,Neutral
15000,62066818,"J9FJ #HD 4J! (AC14 %FCE JFA9F' J9FJ 'DDHE 'DAB1 (CD 4J! H#F' #F' EF 'D#5-'( %DDJ (91AGE %DDJ 1(JH' E9'J ,2! EFGE H JD'BH' -'DGE (G0' 'D9'DE ,2! EFGE E4 EF AB1.",Neutral
15001,62066819,"H'-/ EFGE J9FJ H69GE 'D'B*5'/J EE*'2 H'-/ ('DF3() J9FJ #5-'( %DDJ (J* E9GE",Neutral
15002,62066821,9E AC1 AJ B55 AJ #4J'! +'FJ).,Neutral
15003,62066823,%J -'D) FA3J) E1'* EECF *CHF.,Neutral
15004,62066824,"J9FJ AJ 4'( (91AG %J 9F ,/ J9FJ AJ C'F AJ B5) C+J1 C+J1 59() 9F/G AJ /.D 'D9JD)",Neutral
15005,62066825,HF'3 '3*:DH' 'DA15) '3*:DH' G0G 'DA15) 94'F J,1HG' E-D'* +'FJ) HAJ F'3 %DDJ AJ #HD'/.,Neutral
15006,62066826,%DDJ 4'AH' #4J'! 59() H(*91AJ J9FJ F-F 9J( F-CJ 9FG. D'2EF' 9D', FA3J E1'* E1'* E J9FJ 'DJHE (#BHD #F' J9FJ %0' (1,9 DD24 *E'E J9FJ #F' #.0* E3$HDJ) 9DI -J'*J HB11* #.HG' J9FJ #AH* E3'1 'D*9DJE (3 EECF *#.0 E3'1 +'FJ.,Neutral
15007,62066827,J9FJ GJ EECF *BHD CDF' 4F5* E9J,Neutral
15008,62066828,A(1#JJ 'D9'ED 'DE1C2J GH 'D-'D) 'DFA3J) DC+J1 EF 'D2D'E (E,*E9F'.,Neutral
15009,62066829,HJF (*1,9 #,J'D D:1A,Neutral
15010,62066830,AC1) %0' J9FJ A'DJHE 'DAB1 G0' E4 J9FJ 3J/J C'F JBHD DJ 'DJHE %F* (*91A H4 J9FJ AB1.,Neutral
15011,62066831,BHD DJ F-F' (JBHD DJ #F' C'F 9F/J 941 #HD'/ H HCF* E,(H1) 79EJGE E1) ('D,E9) #H ,E9*JF D-E) G0' A' JBHD DJ F-F DJ4 (BDJ F-F' DJ4 CD 7(J.F' C'F .('2) H-E5 J3H 'D1HE'FJ) DJ4 G0G 94'F %DDJ 9E DB7G' EF (1) %FG E4 /'JE' AJ 3EC HE4 /'&E' AJ D-E) HE4CD) E4 CD 4J! C'F E*HA1 #(HJ (J-CJ DJ 'D%F,'2 91AF'G (3 ('D3(9JF'* HG0G (3 ('D#9J'/ CF* *4HA HG0' A'J1 G0' 9F ,/ (JBHD DJ 9'/J CF' F1H- FF'E ,H9'FJF 'H FF41 (41(G' HFF'E,Neutral
15012,62066832,#F' #F' (AC1 %FG 'DJHE F-F' A'J*JF 9DI E1-D) ,/J/) 'JJ AJ *ACC DE,*E9F' AJ *ACC #-E/ %J J9FJ ( (*4HAG %FG (7D AJ '-*1'E #3'3J D HD' D' #3*'0 E/13) HD' D' 1,'D 'D/JF HD' D' D D#96'! 'D(1DE'F 'D#HCJ 6'* 3J'3J) E4 E*H'AB E9'GE HD' -/' EECF *BHDJ EB'79) (3 (/J '-*1E 'D%F3'F J9FJ 94'F E,GH/G '-*1EG *-*1EG 94'FG ,'1J.,Anger
15013,62066833,HG0' (J5J1 'DB71JJF E4 (3 %JG E4 (3 (-'DJ E-DJ' H H(1#JJ CE'F F-CJ. 'DEGE F-CJ 9DI 'D7(BJ) %DDJ 5'1* (E,*E9F' (F-CJ4 9DJG G0' J9FJ *'(HG,Neutral
15014,62066834,%FG AJ F'3 %J J*-HD 7(B) H37I H69GE 'D'B*5'/J *-3F 9'J4JF (AB'9'* E9JF).,Neutral
15015,62066835,%J (3 :'D(J) 'DF'3 D3G E4 GF'C.,Neutral
15016,62066836,(3 (J7D9H' J4AJ DD7(B) 'DH37I HAJ G0G 'DBE) %FG %F* (/C *BD/.,Neutral
15017,62066837,"%J HG0' (,J(G' CE'F %FG *51A (C+J1 #C+1 EF EB/H1C D'2E F3#D DJ4 G'DB/ C+J1 F'3 EGHH3) HEH,H/) J9FJ (-CJ 'DF'3 %DDJ EA1H6 *7D9 *4*:D EH,H/) ('D'F3*,1'E.",Neutral
15018,62066838,DJ4 F'2D) (/D E' J9FJ *1C2 9DI *1(J) #HD'/G' EH,H/) 9DI 9DI 'F3*,1'E G0G 'D*:J1'* (*5J1 (E,*E9F',Neutral
15019,62066839,%J HD'/ E4 E' .0JF HD'/ J9FJ 5:'1 E4 E' .0JF 'D-( H'D-F'F 'DHD/ D'2E J'./H J9FJ J9FJ #F' (*91AJ %J4 %0' (J3#DHFJ 9F (J3#DHFJ 9(/ DJ4 %F* HD' E1) %,1J* DJ4 HD' E1) 9ED* 9F ,/ #4J'! :J1 B'FHFJ) J9FJ (-CJC AJG' #4J'! H'D/FJ' (3 AJ #4J'! :J1 B'FHFJ) #F' J9FJ GJ (9/ E1-D) AGE*G' #F' ('D#.1 (#91A %FG AJ -( H-F'F ('D(J* ,'2 9D'EJ (J,H' #(HJ 29D 4H 9E (J-(HFJ HCF* #-3 %FG (J-(HFJ (3 E' AJ4 9F/C G0' 'D-( H'D-F'F.,Neutral
15020,62066840,A' J9FJ CD G0G 'D9H'ED DE' (*4HAG' H(*4HA 'D*:J1'* %DDJ (*5J1. J9FJ (1#JJ CE'F *.DB DC 8H'G1 %,*E'9J) ,/' .7J1) ,/' .7J1) HDG' %J J9FJ G'J DJ4 DJ4 'D.7'( G0' D4HA 4H C(J1 'D9JD). 'G 'G H'DE3 H'DE.*'1 'DE3$HD 9F 'D GJ,Neutral
15021,62066841,(3 "G D'2E JCHF J9FJ C' J9FJ D'2E F3#D -'DF' G0G *ACC 'D9'/'* H'D*B'DJ/ 'D',*E'9J) #H H9F/C F'3 EF 'DJ3'1 H'DDJ(1'DJJF HCD H'-/ (G',E HG'.,Neutral
15022,62066842,"%J (3 AJ %DG' #(9'/ 4JD *ACC ',*E'9J DE' HD' -/' %DG BJE) HD' -/' E-*1E HCD H'-/ 9F/G #H 1#JC H-1 *9(1 9F 1#JC (#3DH( (/C H-1 *:D7 9DI 'DF'3.",Neutral
15023,62066843,7J( DJ4 F-*1E (96 DJ4 %J DJ4 GJC J9FJ DJG (*(7D *EHF 9DI -/',Sad
15024,62066844,A(1#JJ F-F F-F 1'J-JF (G0' 'DE3'1 HG0G J9FJ GJC 'DJHE 51* #4HA 'DGJC 'DJHE (-D DDJ E' DE,*E9F' HEECF *BHDJ GJ -'D) 9'DEJ) GJ E4 (3 9F/C GJ (CD E-D.,Neutral
15025,62066845,JECF 9F ,/ JECF (3 (-'DF' 'D3J'3J) D' E' AJ4 9F/C E$33'* 'D/HD) DE' AJ 9F' 6:7 'D9F51J) #HD E'.,Neutral
15026,62066846,"%F* E4 4'JA AJ #ED D-J'*C AJ 9F ,/ J9FJ 6:7 J9FJ (*91AJ DJ4 'D 'D J9FJ J9FJ 'DJGH/ AJ FG'J) 'DE7'A AJ E$33'* (*39I 7D9GE EF G0G 'D/H'&1 %F* AJ 9F/C G0G 'DE$33'*.",Sad
15027,62066847,9F/GE AJ A15 9ED 1GJ() %F* AJ4 9F/C %J'G' ACDG G0' J9FJ %F* (*-CJ 9F G0G 'D8'G1) (3J'B .'5 %DC E,EH9) %J #5DJ) ('D(D'/ ( 9'J4) *-* F8'E 'DBE9J. %DDJ (J4HA H,H/C .71 H(J39I CD 'DHB* HD' #91A 'F(4 EFGE EF E1H,JF DF81J'* 'DE$'E1) (AC14 %31'&JD DG' 'D/1,) 'D/1,) 0CJ) (3 59( JD9( D5'D- %31'&JD G0' 'D*ACC.,Neutral
15028,62066848,"7(9' %F* (*CHF *-CJ E+D' 9F 'D-( H'D-F'F H'DAB1 H'DC0' H'DGJC. (3 #F' (AC1 %FG G0' E6I 'DHB* 9FG 'DJHE 5'1 AJ %4J +'FJ (E9FI %FG %J J9FJ -*I DH AJ -( H-F'F.",Neutral
15029,62066849,"('D".1 'DHD/ CJA %-F' (F/.D ('DE/13) E+D' A*1) 'D'F*A'6) 'D+'FJ) DBJF' AC1) 'D3D'- -*I DH E' E9C 3D'- D'2E *-CJ AJG J9FJ -*I DH E' (*91A HD' 9E1C 7'.. D'2E *-CJ (#FC %F* 7.J* H(*91A CJA 'D7. 'D*1CJ *AC 'D#E'F H*9(J 'D(':) 5'1 AJ FE7 ('D48 H*-/J/' (E/F E-//) HEF'7B E-//) %DDJ GH 'D4'( (J7D9 (JD'BJ -'DG (G0' 'DEC'F #H GJC GH (J9(1 9F -'DG J9FJ EF EF7B 'DB5) 'D491 3DHCJ'* %DDJ .DJF' F-CJ 'DE8G1 B5) 'D491 DD(DH2).",Neutral
15030,62066852,"7(9' #F' A'GE %FG AJ *-DJD D%DGE (3 'D (B5/ 9DI E3*HI 'DE8G1 %DDJ GH #(37 %4J %FC %F* DE' *7D9 (*D'BJ %FG G0' 'DDHF %DDJ %F* (*D(3G GJC FE7 'D491 %DDJ %F* (*9EDG ('D1:E %FC %F* CE'F EH,H/ 9DI %DDJ AJG C+J1 B5'* 491 HAJ C+J1 EH/JD'* D(3 (3 G0' 'DFE7 %DDJ GH %F* (*-3 %FC %F* ,2! EF ,E'9) ,2! EF EF -'D) HG0' 'D4J! %DDJ (J97JC +B) ('DF'3 H%FH H(J.DJ 'DF'3 *G'(C J9FJ (EC'F CE'F.",Neutral
15031,62066854,"J9FJ %F* (*91AJ J9FJ (/J #1,9 %4J -CJ*G %F* ('D#HD",Neutral
15032,62066855,"H(1'/DJ E+J1 DJ4 E' (JF*4 9F/J %J'G F-F' CF' F3*9EDCDE).com F3E9G' C+J1 ('D4E'D",Neutral
15033,62066856,(3 9F' C'F "J) H1B %FG (*BHD 4H *BHD "J) H1/,Neutral
15034,62066857,%J E' J9FJ AJ 4HJ) 5'1H' J3*9EDHG' 'DJHE ,/J/ J9FJ 5'1H' J3*9EDH 9F' CDE) /H*.,Neutral
15035,62066858,(3 E4 J9FJ E4 2J 2E'F J9FJ 2E'F C'F #C+1 #J H1/.,Neutral
15036,62066859,"%J H(1'JJ #-E/ G0G HG0G (*91A 'F3*,1'E CD G0G 'DH3'&D 'D*H'5D 'D',*E'9J",Neutral
15037,62066860,GD ' GHJ) E4*1C) DD41J-) %DDJ -'3) -'DG' 6'J9),Neutral
15038,62066861,-'3) -'DG' 6'J9) H-'3) -'DG' (BH'FJF J9FJ *-* -'3) -'DG' ('D:'() HAJ BH'FJF DD:'(),Anger
15039,62066862,%FG D'2E F3#D DJ4 DJ4 D'2E DJ4 D'2E -/' JG'(C,Neutral
15040,62066863,DJ4 D'2E J*(-1 F'3 DJG EEFH9 *6-C,Anger
15041,62066864,DJG CF'4 CDF' FA3 'D4J! (3 J'A' AJ 4:DG (JEJ2G',Neutral
15042,62066865,(3(( 'DE3D3D'* 'D*1CJ) A*1) EH 6/ %DDJ -'.,Neutral
15043,62066867,F-F' HD' E1) A'** 9F',Neutral
15044,62066868,F-F C'F J9FJ ('D#.5 'D,JD %DDJ C'FH' (7B3 H#J -/' J1(J 491G.,Neutral
15045,62066869,H(1#JG' *-DJD +'FJ GJ %DG' *-DJD %FG %F* (/C *BHD EF %F* H#F* E4 'DJGH/ %DDJ 9'J4 (*D #(J( AGJ -/' C'F J1(J 491G GJ -/' C'F J-7 -D' #J -/' C'F J9FJ CF* *7D9 9DJG *BHDG J9FJ EF GD C'F* J9FJ G0' GJ 'DE4'CD E4'CD G0G E8'G1) *D #(J(.,Neutral
15046,62066870,F,-F' HF,-F' 'DE1(J 491F'.,Neutral
15047,62066871,J9FJ G' J9FJ ('D G0G 'DD-I H'D J9FJ (E' %FG ,'J EF 'DE3D3D 'D-A1) 'G 'JG (3 E4 9F'.,Neutral
15048,62066872,H"G J9FJ #( J9FJ 'DFG'&J CED'-8) J9FJ G' E4 (3 D' (1#JJ AJ 4J! (5J1 9DI 59J/ 'DB/1) H(*91A CE'F CJA (*4HAG' 9F' AJ ('D ,1'AJ*J 9DI 'D-J7'F (CD E-D -JA' (9C'.,Neutral
15049,62066873,#41* 'D-A1) G0G C'F* *J,J 2J E+D *D'* FB'7.,Neutral
