ÿColumn1,id,text,sentiment
14165,48052089,HC'F E*1,E 7(9' D#FF' F*-/+ %F,DJ2J J9FJ,Neutral
14166,48052098,J3*HDHF 9DI 'D#1'6J,Neutral
14167,48052097,#GD 'DFB( GE :2'),Negative
14168,48052096,(JBHDH' AJ (1J7'FJ' %FG,Neutral
14169,48052095,AB'D* %FG GJ %F 'DC1F CJE* %DDJ GJ E' J3EI 'D5F/HB 'DBHEJ 'D5GJHFJ,Neutral
14170,48052094,#F' (/J #,J( DC EF EF8'1 'D3J'3J HEF EF8'1 DD'F*E'! 'D#E1JF.,Neutral
14171,48052093,B(D 4HJ %F* *-/+* %FG GE 'DFB( GH 'D3J'3).,Neutral
14172,48052092,D#FC %F* *-/+* 9F 3J'3JK' '*H.,Neutral
14173,48052091,(*BHD %FG %31'&JD (*BHD %FG %F*H' #GD 'DFB( :2'),Negative
14174,48052090,"A(/#* *-/+FJ (*BHD %J4 '3E9FJ ,J/' 4H (*BHD",Neutral
14175,48052088,"%9D'EJ) (1J7'FJ) EF -BHB 'D%F3'F D' #0C1 'D"F "G 'D 'D 'D 'D%3E",Neutral
14176,48052100,BD* 7J(.,Neutral
14177,48052087,AC'F*,Neutral
14178,48052086,H7D(H' EFJ #F #*-/+ 9F 'DFB(,Neutral
14179,48052085,AC'F GF'C EF*/I,Neutral
14180,48052084,C'F E-(H3 GF'C 3HI 'DE-'CE. (*0C1 JECF #8F AJ 9'E 2011 2012 JECF,Neutral
14181,48052083,(1J7'FJ' E9 'D4J. 1'&/ DE',Neutral
14182,48052082,JHE EF 'D#J'E E+D' CF* AJ,Neutral
14183,48052081,D%B'E) G0' 'DCJ'F.,Neutral
14184,48052080,'DE$33) 'D%31'&JDJ) HE' J3EI 'D5F/HB 'DBHEJ 'D5GJHFJ 'D0J GH #5D' 'D9EH/ 'DAB1J,Neutral
14185,48052079,%DDJ *E11 3J'3*GE H3"*J DG0' 'D#E1,Neutral
14186,48052099,HJF E' (/GE J(FHF (JH*,Neutral
14187,48052101,+E E'0',Neutral
14188,48052077,BJ'/'* 2J E' *A6D* %F*.,Neutral
14189,48052113,/EG EG/H1 HD' J/AF AJ EB'(1 'DE3DEJF.,Neutral
14190,48052122,%JG F*-/+ (1H'J*F'  #-F' HE4 1H'J) 'DE$33) 'D%31'&JDJ) */HJD */HJD 'D1H'J),Neutral
14191,48052121,DJ4 D#FG J,( #F,Neutral
14192,48052120,'D 'D 'D 'D 'D 'DDB'! #.J #-E/ %FJ D'(/ %-F' AJ 'DFB( 'DJHE %FG F*'(9 B6J*F' 'D3J'3J),Neutral
14193,48052119,"F9E %0'K 'DDJ H/J H5DG 'DJHE AJ -/J+F' G0'",Neutral
14194,48052118,(JB/EH' 1H'J*GE,Neutral
14195,48052117,J9FJ DE' ,JF' F-F' 9DI #16F',Neutral
14196,48052116,B'D* DJ4 GE (J,J(H' (J,J(H' G'J 'D 'DCD'E 9F/F' BD* D#FGE GE 'D:2') H%-F' 'D#5D,Neutral
14197,48052115,B'D* HE' 'D/DJD BD*G' %F 'D0J HB9 9DI G0G H3DEG %J'G GH 'D-', #EJF 'D-3JFJ EA*J 'D/J1) 'DEB/3) "F0'C.,Neutral
14198,48052114,HGH :J1 E3DE HEF(H0 AJ 'DFB(.,Neutral
14199,48052112,DE' J3EI 'D5F/HB 'DBHEJ 'D5GJHFJ,Neutral
14200,48052102,"B'D* H(9/ 0DC",Neutral
14201,48052111,3,DH' 'D94'&1 H'DB('&D #F CD EF J(J9 4(1 #16,Neutral
14202,48052110,"'DDJ",Neutral
14203,48052109,#8F 48 EH,H/) GJ,Neutral
14204,48052108,9'E,Neutral
14205,48052107,D94'&1 H-E'&D HB('&D 'DFB(,Neutral
14206,48052106,BD* AJ H+JB),Neutral
14207,48052105,B'D* DJ,Neutral
14208,48052104,"J1J/H' #F J4*1H' 'D#16 EF #GD 'DFB( BD* (3 HBAJ G'F ",Neutral
14209,48052103,GE,Neutral
14210,48052078,BJ'/'*,Neutral
14211,48052076,*,/,Neutral
14212,48052029,EECF G0' CF' #HD 9DI 'D3'9) 12:00 (J7AJ HECJAJF %-F' 'D3'9) 12:00 9F/F' CG1(' G0' %4J J9FJ G0'  EF 'DE3*-JD'*,Positive
14213,48052040,HJF J1H- -*I E+D' (/G JD9( C1) B/E E' AJ 9F/GE D9( C1) B/E HJF J1H-,Negative
14214,48052049,*9DJE. /1'3) 'D7'D( (JCHF E*AHB AJ /1'3*G HGF'C 'DJHE AJ C+J1 EF 'D#7('! H'DE-'EJF H'DEGF/3JF #BHDC %J4 H'C*(G' 9F/C #HD #HD,Positive
14215,48052048,%JG 'D/1'3) 51'-) %-F' (F-'A8 9DI #C+1 %4J 'D/1'3).,Positive
14216,48052047,%0' E' AJ CG1('.,Negative
14217,48052046,E+D 'DE'J E3B9) AJ 1E6'F E' AJ ,E9) C'ED)/,Negative
14218,48052045,E+D' 'D 'D 'D 'DECHI (/C *CHJ H(/C (1'/ 4H (*BHD 9FG J9FJ %-F' (FBHD 9F' 'D+D',) E+D',Neutral
14219,48052044,7J( %DDJ 9F/G #2E) CJA (/G J3HJ EF 'D/.F CD 'D/'1 (*5J1 /.F).,Negative
14220,48052043,'D*/A&) E+D' 9F/F' AJ 'D4*'! 'D*/A&) 9DI 'D-7(.,Neutral
14221,48052042,"H GE (/GE 'D9FA GE (/GE %FG JCHF AJ %JG 9FA 9F/F'. E+D' 'D*/A&)",Negative
14222,48052041,AEF G0' 'D('( (J,J 'D9FA.,Negative
14223,48052039,E' AJ.,Negative
14224,48052051,F3'&J),Neutral
14225,48052038,"'D7'D( 'DJHE DE' J1,9 EF 'DE/13) A4 %DG A4 %DG (9/ E' JB1# H(9/ E' JC*( /1H3G (9/ E' J*-A8 9DI /1H3G E' AJ DG #J EC'F %DDJ (D:*F' J*3DI AJG'",Negative
14226,48052037,"G E+D' 9DI 3(JD 'DE+'D  'D 'DE4J EF 'D4'19 %DI 'D/'1 CDG' 7JF) 2J E' 9F/CE AJ 7HDC1E E+D' 'D7JF) E' (*B/1 D' 4'19 HD' EJ HD' ./E'* HD' %4J.,Negative
14227,48052036,EECF %FG' *G,E 9DI 'D(J*.,Negative
14228,48052035,A'GE 9DJ #H E+D' E+D' 9DI 3(JD 'DE+'D AJ #-J'F' E+D' AJ 'DB1J) %JG CD'( %DDJ GJ J9FJ E' DGE E4 E' DG' #J %F3'F E+D' GJ 'DCD'( G'J %DDJ GJ AJ 'D5-1'! E'4J,Neutral
14229,48052034,"#H E+D DDHD/ :1A) #H E+D' %DG E+D' 7'HD) #H C13J #H JC*( CDGE AHB (96 J9FJ EECF H#F' #7'D9 #-7 1,DJ H#F' E4 4'JA 9DI (7F H'-/ EFGE",Neutral
14230,48052032,'D-E/ DDG . (.DJDC %J'GE J' 1(.,Positive
14231,48052031,CF* #F' JHE EF 'D#J'E #F' (7D9 DD9ED C'FH' 'D#(F'! E' AJ 9F/J #F' AJ 'D/'1 'DJHE #F' E+D'K #( D11 (F*K' HHD/ H'-/.,Neutral
14232,48052030,HC'F 'DE3$HD 9FG (7AJG HFCJA DD3'9) 12:00 9F/F' CG1(' 9DI 3(JD 'DE+'D.,Neutral
14233,48052050,7(J(),Neutral
14234,48052052,AJ 'DFB(,Neutral
14235,48052075,(*-'HD,Neutral
14236,48052064,"E+D' 9DI 3(JD 'DE+'D CJA (F9J4 %-F' %JG 9DI 'D9J4) E+D' %JJG 'D #-3F -',) 'DJHE AJ B1I 'DFB( DDJHE EH,H/ %FG AJ '1*('7 9'&DJ.",Positive
14237,48052074,'DE$33) 'D%31'&JDJ) 'DJHE,Neutral
14238,48052073,"%F C'F AJ 'DFB( H%F C'F AJ 'D/'.D %F C'F AJ 'DB/3.",Neutral
14239,48052071,J9FJ +E'FJF AJ 'DEJ). DJ4,Neutral
14240,48052070,#J,Neutral
14241,48052069,"J9FJ (E9FI E+D' DHD' (1'A1 %J HDHD' E+D' -1'C 'D*4,J1 'D#.J1 %0' (*-3 (*D'BJ %FG 'DD,'F %DDJ EH,H/ 'DE$33'* %DDJ EH,H/) (*-CJ 9F *9(J/ 'D4'19 (F'! E3*4AI %J (F'! E/'13 %J %5D'- E+D' (JF (JF 'DF'3 ((96 'D-A'8 9DI 'D1H'(7 'D',*E'9J) HDCF A9DJ' #C+1 EF %FG AJ %JG %JG %JG B6J) %FG B6J) 'DFB( GJ ('D#5D B6J) 3J'3J) HF'*, 9FG' %JG %JG 'DCH'1+ 'D%F3'FJ) %DDJ EH,H/) 'DJHE (*H'ABFJ ('D1#J",Neutral
14242,48052068,"'3E- DJ 4:D) 1- 1- FJ,J CE'F 9DI 9DI 1H'(7 1H'(7 'D9JD H'D94'&1 H'DF8'E 'D94'&1J CE'F %JG %JG AJ AJ E-7) EF E-7'* 'DFB'4 (3 %JG %JG %JG #F' #F' CE'F (*AB E9C H/'&EK' (97J #HDHJ) DAC1) %J5'D E9'F') 'DF'3 %DDJ EH,H/) %J D%FG (8F %FG G0G #HDHJ) #5D' (3 (-3 CE'F %FG J9FJ 'JG 'D(96 (JBHD E+DJ %FG  C+1 -/J+ 'D3J'3JJF 9F 'D,H'F( 'D%F3'FJ) AB7 ( -HD 'DB6J) DB6J) %F3'FJ) #C+1 EF %FG' B6J) 3J'3J).",Neutral
14243,48052067,J9FJ E+D' 'D9'&D) AD'F H*F'3( 9'&D) AD'F 94J1) AD'F E9 94J1) AD'F A(J5J1 %J4 *1'(7 1-E H*H'5D AJE' (JFF' %F 4'! 'DDG.,Positive
14244,48052066,EGE ,/' #J6' AJ 'DFB( AJ %JG *B'1( 94'&1J EF 'D #FC J9FJ 'D 'DF3(.,Positive
14245,48052065,"E9 'D9E H'D.'D H'D#. H'D2H,) HGC0' AJ '1*('7 H%F C'F 'DJHE J9FJ EH,H/ 'D#EH1 'D*CFHDH,J) 'D,/J/) G0G 'D*DAHF H'D%F*1F* H'D-'3H( HE' 4'(G DCF AJ '1*('7 J9FJ E+D' D' 3E- 'DDG %0' (J5J1 92'! (*4HA CD 'D-EHD) (*,J %0' (*5J1 E+D' E4CD) CD 'D-EHD) (*,J AAJ '1*('7 1-E AJ G0G 'D9'&D'* H'D94'&1 H#J6' AJ 'DFB( HG0'",Positive
14246,48052063,"A#1'/H' E+D' #F %J4 J3HH' J69AH' J69AH' 9F/C E+D' 'D5EH/ H'D+('* H'D*-/J HDCF G0' 4/ EF 92JE*F' H.D'F' #C+1 5'E/JF AJ #16F' E+D' 9DI 3(JD 'DE+'D.",Positive
14247,48052053,HC'F* AJ E3*4AI 3H1HC' GJ EF /'1 'D9B() %J4 %3EG' GJ,Neutral
14248,48052062,G0G 'D/'1.,Negative
14249,48052061,(,'F( 'DH'D/ H'DH'D/) (*91A *C(1 'D9JD) (*C(1 A0G(* %DI #(9/ #E*'1 -H'DJ JECF 500 E 94'F #(FJ ,9D* 'DDE$33) 'D%31'&JDJ) #(FJ 'D/'1 -*I *B1J(K' H5D* 'D3BA A' #7D9* 7J'1) 9'EH/J) HDCJ *5H1 'DEF7B) H,'!* 'D417) HG/E*,Negative
14250,48052060,7( CJA #F' (/J #*9'ED E9GE AJ B1J) E3DH() 'D'9*1'A CF* DE' *,H2* 94* AJ :1A*JF (,'F( 'D#GD.,Negative
14251,48052059,9'E 2004.,Neutral
14252,48052058,%F3'F J9FJ JCHF GC0' #F' E+D' G/E* DJ 'D3D7) 'D%31'&JDJ) (J*,Negative
14253,48052057,EF 1-E 'DE9'F').,Neutral
14254,48052056,H('D*'DJ G0' #E1 J9FJ DE J7D9 EF 1-E 'DE9'F').,Neutral
14255,48052055,#HD 7(J() F3'&J) H'3EG' 1F' #FH1 'D9B().,Positive
14256,48052054, D' '0C1 'D"F %3EG' ('D8(7 J9FJ GJ EF /'1 'D9B() (3 %J4 9'4* AJ (J1 'D3(9 J9FJ E' 9'4* AJ B1J) E3DH() 'D'9*1'A 9'4* AJ B1J) AJ E/JF) (J1'D3(9 HC'F* GJ,Neutral
14257,48052316,"AJ (1HAJ3H1J) AJ 'D*E1J6 J9FJ %F* 'DJHE E' CF* J9FJ (*AC1 AJ G0' 'D#E1",Positive
14258,48052317,'D"F GD G0' %J,'(J #E G0' 3D(J,Neutral
14259,48052318,0H -/JJF.,Neutral
14260,48052569,D,F) %A4'! 'D3D'E H#F' #BEF' D*D'*) 7EH- %F 4'! 'DDG.,Positive
14261,48052578,-*I *-'(.,Neutral
14262,48052577,HD' *$EF.,Neutral
14263,48052576,-*I *$EFG.,Neutral
14264,48052575,4HA 4H (JBHD %FG (J3DE D' */.D 'D,F).,Neutral
14265,48052574,%-F' 1'J-JF E4 EH98). (3 (/J #BHD DC 9DI ,1'-.,Neutral
14266,48052573,4H BHD #F' E('1C 9DJG,Neutral
14267,48052572,4HA 'DF(J 5DJ H3DE 5DJ 9DI 'D-(J( H#F* *BHD DD4('(.,Neutral
14268,48052571,GJ '3E 9DI E3EI.,Neutral
14269,48052570,D,F) %A4'! 'D3D'E.,Neutral
14270,48052568,,'!* 'DJHE.,Neutral
14271,48052580,(/HF -( H1-E) HH/.,Negative
14272,48052567,%0' GE (/GE JACCH G0' 'DE,*E9 H*'1J.,Negative
14273,48052566,7( GH 'DFED) E' (*E1B EF 'D93C1J) DD,J4 DH (/GE HD' D',Neutral
14274,48052565,7( CJA,Neutral
14275,48052564,%JG E93C1'* 'D,J4.,Neutral
14276,48052563,EF,Neutral
14277,48052562,*31B,Neutral
14278,48052561,%F C'F 'D(F/BJ) #H 'DE3/3.,Neutral
14279,48052560,(D #C+1 EF 0DC (BHDH' "D'A 'D15'5.,Negative
14280,48052559,4('( 'D/'.D 'DAD37JFJ EF E93C1'* 'D,J4 GE %DDJ (JBHDH' E4 #F'.,Negative
14281,48052579,J9FJ E' AJ %JE'F.,Negative
14282,48052581,#D' #/DCE 9DI 4J! %0' A9D*EHG *-'((*E B'DH' (D' J' 13HD 'DDG B'D #A4H' 'D3D'E.,Positive
14283,48052557,(JBHDH' %FG 90%.,Neutral
14284,48052593,D,F) "('! 9F 71JB D,F) HBJE D,F) %A4'! 3D'E.,Neutral
14285,48052602,4HA #F' (/J #BHD DC %0' 'DEB'79) GJ 9D', AD*CF.,Neutral
14286,48052601,(/J #3#D 3$'D 5:J1 E9D4 %F* %F* DE' (*-CJ E' 2D*E J9FJ E' 2D* (1#JC %FG G/HD 'D9'&D'* J9FJ D'2E J*E EB'79*G' E E4 (7D* E' ( :J1* 41'JC %FG D'2E JCHF AJ *H'5D DD%5D'- E9G' %JG %JG 'D*H'5D E9G' D D %9'/*G' D#GDG' HF'3G' D D*92J2 'D1H- 'DH7FJ) %0' C'F AJ (H'/1 H7FJ) #HF H'* H7FJ) E' 2D* F5 J9FJ E' 2D* (1'JC 'DEB'79) GJ #A6D -D D%DGE,Neutral
14287,48052600,"'DDG",Neutral
14288,48052599,9F/G /JF H#9J/ GJ() 'D/JF D /'.DF' 'DAD37JFJ. E' 94'F #-'A8 9DI 'DB/3 H'DE3,/ 'D#B5I 'DE('1C %F 4'!,Positive
14289,48052598,9F/G "/'(.,Positive
14290,48052597,94'F JCHF 'D7'D( ,'G2 DE' J.1, DD+'FHJ) 9F/G #.D'B.,Positive
14291,48052596,AJ 'DE/13).,Neutral
14292,48052595,EF .D'D 'DE/13).,Neutral
14293,48052594,9F 71JB D,F) 'D"('!.,Neutral
14294,48052592,H'D/BJB) HBJE.,Neutral
14295,48052582,(JFGE.,Neutral
14296,48052591,H'D#E1 'D+'FJ J9FJ #F' (/J #-'A8 9DI 'D1,D (/J #-'A8 9DI 'DE1#) (/J #-'A8 9DI 'D7'D( AJ 'DE/13) EF HJF EF .D'D D,'F 'D"('!.,Positive
14297,48052590,'D#.H'* %DI 'DE,*E9.,Neutral
14298,48052589,H#(+ G$D'!.,Neutral
14299,48052588,H'D#.H'* AJ 'DE3',/.,Neutral
14300,48052587,(/J #,J( D,F) %A4'! 'D3D'E EF 'DE*9DE'* 41J9).,Positive
14301,48052586,#F' E' (B/1 #5D- (JF 'DF3H'F AJ (JFGE.,Negative
14302,48052585,#F JCHF D,F) %F4'! 3D'E F3'!.,Positive
14303,48052584,J9FJ %F 4'! 'DDG F7E9.,Neutral
14304,48052583,EF G0' 'DEF7DB EF G0' 'DEF7DB F-F'.,Neutral
14305,48052558,EF 'D3D'- %DDJ (JF %J/JF.,Negative
14306,48052556,J9FJ H21'! EF 3'(B'.,Neutral
14307,48052604,"F9E DCF E9.",Neutral
14308,48052521,#HD' 'DHB'J) *FJF 'DE9'D,) CJA F9'D, 'DE4CD) E+D' (JF 7ADJF AJ 'D4'19.,Neutral
14309,48052530,DCF #F' C%F3'F #9J4.,Neutral
14310,48052529,#1J/ G'F #F #*-/+ AJ #EH1 BDJD) ,/' J9FJ 'D#E1 'D+'D+ GH 'D1/9.,Neutral
14311,48052528,H#F'.,Neutral
14312,48052527,"'D#E1 'D+'FJ 'D+'D+",Neutral
14313,48052526,HAJ %EC'FJ).,Neutral
14314,48052525,AJ,( #F F9'D,G' AJ EG/G'.,Neutral
14315,48052524,(JF %JG 'D.DJD H'DFB(.,Neutral
14316,48052523,(JF B1J*JF,Neutral
14317,48052522,GD G0G 'DE4CD) **/-1, -*I *5(- (JF 9'&D*JF,Neutral
14318,48052520,AJ D,F) %A4'! 'D3D'E *D'*) E-'H1 %3*1'*J,J) D'.,Neutral
14319,48052532,%JG J9FJ *-* -CE ,(1J.,Negative
14320,48052519,'D#E1 'D+'FJ GH 'DE9'D,).,Neutral
14321,48052518,AJ 'D.'H) AJ CD 'D#EH1 G'J F-EJ G0' 'DE,*E9 'D/'.DJ 'DAD37JFJ.,Positive
14322,48052517,AJ 'D3HB 'D3H/'.,Positive
14323,48052516,AJ 'DE./1'* AJ *,'1) 'D3D'-.,Positive
14324,48052515,F-EJ 'DE,*E9 EF 'D3BH7.,Positive
14325,48052514,'D#E1 'D#HD GH 'DHB'&9.,Neutral
14326,48052513,J9FJ (J'.0 HB* C+J1,Neutral
14327,48052512,(3(( 7(9' %DI.,Neutral
14328,48052511,%J4 #E1 HB'&J #F F-EJ 'DE,*E9 EF 'D3BH7,Positive
14329,48052531,%JG AJ AJ J9FJ %JG *-*.,Negative
14330,48052533,E' 9F/J DD1/9.,Negative
14331,48052555,GE %DDJ (BHDH'.,Neutral
14332,48052545,H/J J,J( E5'1J EF CD (CD H3JD).,Negative
14333,48052554,%JG (/#* *F41 G0' 'D3D'-.,Negative
14334,48052553,"'D#J/J 'D.AJ) D' #F' (3EJG' #F' #J/J .AJ) F3EJG' E' 4&*.",Negative
14335,48052552,%0',Neutral
14336,48052551,CJA (/C *1(J B5) *BJE #31) H *F,( #7A'D H*1(J #7A'D 9DI 1(C,Neutral
14337,48052550,AGH ('7D.,Neutral
14338,48052549,7( E' (FJ 9DI ('7D AGH %J4,Neutral
14339,48052548,%JG 'D%F3'F (,H2 (1JA'D.,Neutral
14340,48052547,D/1,) J9FJ #-J'F',Neutral
14341,48052546,-1'E -D'D .J1 41 5/B C0( (/J ,J( G' 'DE5'1J,Negative
14342,48052544,:1B'F AJ 4GH'* 'D/FJ',Negative
14343,48052534,7J( CJA (/J #*9'ED E9 'D1/9 AJ D,F) 'D#4J'! 'D3D'E 9F 71JB 'DE,D3 'DE-DJ.,Neutral
14344,48052543,AG'J 'D*D'*) 'D#EH1 EGE) ,/' 'DJHE 'D/'.D 'DAD37JFJ,Neutral
14345,48052542,JHE 9F CF* E-*', %DI.,Neutral
14346,48052541,9F/F' AJ 'DFB( H9F/C HJ9FJ (BHDH' %DDJ (J5/B E' 9 'DF'3 J4'1CGE AJ %J4 AJ EH'/ E+D' #F' #.0* EFC 941) 4JCD (BDC AJ 20 'D4G1 H(9/ B(DC #F' AJ 20 'D4G1 (97JC 'D 'D941) 4JCD 4'1C*C AJ F'3.,Neutral
14347,48052540,AJ 3(JD 'DDG.,Positive
14348,48052539,H/F' F1*( (3 G0' E3*B(D' (/F' F1*( E+D' JCHF AJ 9F/F' F'3 %DDJ (J*9'EDH' E9 'D#EH'D E+D' %F* (*3*:1( H#F' #97JC E5'1J (/HF F3() 1(HJ,Positive
14349,48052538,DDB' H D' %DI ".1G 7( 'D3HB 'D3H/' CJA (/G' JCHF 1/ 9,Neutral
14350,48052537,HJF E' AJ *,E9 E+D' (J9 'DE./1'* D(J9 'D3D'-,Negative
14351,48052536,7J( CJA 9F 71JB 'D(D/J) #H 9F 71JB 'DE,D3 'DE-DJ (FCHF E+D' A1B) -1'3) DJDJ,Neutral
14352,48052535,#H 9F 71JB 'D (F'/J,Neutral
14353,48052603,%F* (*4HA %FG AJ 9D', :J1 'DEB'79) 'DJHE D%FG #F' (4HAC AJ CD EC'F (3 (*7'D( ('DEB'79).,Neutral
14354,48052605,%9D'F.,Neutral
14355,48052319,51'-)K.,Neutral
14356,48052665,#J,Neutral
14357,48052674,%JJG,Neutral
14358,48052673,%JJG CE'F (-3 %FG CE'F  'DE+D+ %JJG %F3D( EFG %JJG 9/) B6'J' %JJG 9/) #EH1 A2J 5AQI (/HF %1+.,Negative
14359,48052672,HEC*8 (E4'1J9 %DDJ (*-'51 'DF'3.,Negative
14360,48052671,"J9FJ #9DI %4J EECF J4HAH' 7HDC1E HJ4E 1J-) 'D(-1 A' :J1 %FG E.FHB.",Negative
14361,48052670,%JJG 'D4E'D EA*H- H3'9 H#.61 (7D 9DI 'D(-1 HE7D 9DI D(F'F E9 3H1J' H9 ,(D 'D4J. H9DI ,1EC 'DE+D+ GJC H'7J E' (JF %JJG,Negative
14362,48052669,"(*-(4 *F-51 HD' AJ (D/ HD' AJ %4J (3 G3' B(D E' #/.D 9F/J A6HD GHF #91A %J %J DJG DJG 'DDJG 'DDJG 'DDJG AJ 'DE+D+ (3 (4HAG %FG  (J-(H4 JF-51H' (EF7B) ,:1'AJ) :J1 GJC E' -/4 9F/G E4CD) ('DEF7B) 'D,:1'AJ) *(9*G G'G'G' 'DE4CD) EF 'DE+D+ HD' 'D4E'D.",Neutral
14363,48052668,9DI EF7B) HJD' 9DI E,EH9) J9FJ (-3 -'DJ (B/1 #CHF D'(3 9/) 7H'BJ AJ 9/) E-D'* E9 E,EH9'* H/H'&1 E.*DA) A(-(4 'F-51 ('D#3'3.,Neutral
14364,48052667,E4 9'1A. (3 (*B/1 *BHD J9FJ (-(4 #F-3( 9DI A&) HJD' 9DI (D/ HJD'.,Neutral
14365,48052666,#EEE,Neutral
14366,48052664,G'G'G' 7J( H.DJD CJA (-(4 J*E *91JAG J' #.J?,Neutral
14367,48052676,"%JG (E,1/ %JJG %31'&JD 5'1* #C+1 GJ #B1( DDF'3 HC#FG EF 'DAD37JFJ) AJ 'D,DJD #H 'DAD37JFJ) %JG AJ 'DFB( J9FJ.",Neutral
14368,48052663,"H#97JFJ #97JFJ  94'F 'DFA3J) E' **9( D'FG 'DFA3J) (G'J 'D(D/ (**9( C+J1.",Negative
14369,48052662,EF-'HD J9FJ.,Neutral
14370,48052661,"AJ 4HJ) ,('D AJ 4HJ) E3'1'* AJ 4HJ) :H5.",Neutral
14371,48052660,#97JFJ #97JFJ ('DAB1) *(9* 'D1J'6) *(9* CD 941 /B'JB (*7D9 (EHG() ,/J/) H GH'J) ,/J/) (*FA0G' (9/ 5 /B'&B H('H.04 'DEH6H9 *ACJ1.,Neutral
14372,48052659,G'G'G'.,Positive
14373,48052658,G'G'G'.,Positive
14374,48052657,D' D' CED E' .D5* %F*.,Neutral
14375,48052656,A-3( #J (BJ) (/C #D(3,Neutral
14376,48052655,'JJG A#F' ('D#3'3 (4*:D AJ ,E9J) (D/F' %JG E1CQ2 E4'1J9 %JG EECF F-CJ 9FG' DB/'E #H (4*:D CE'F AJ 5F/HB 1HI %JG AJ EF3B (1F'E, 'DE91A) H'D9D'B'* 'DE,*E9J) AJ 1HI  HCE'F %JG ('-+ AJ E,'D 'D9FA E9 ,'E9) H,E9J) (D/F' (16G,Neutral
14377,48052675,"%4J 9E (JFGH 4HJ 4HJ E9 E9 %JJG 'DHB* %JJG E9 'D2EF CJA 'D#EH1 9E **B/E E9 'DF'3 H2J 'DDJ C'F 9F' %F3D( EF CD 'D%1+ 'DDJ C'F J9FJ E' (F-CJ 9DI %1+ *(9 'D'A 'D3FJF (F-CJ 9F 700 #H 200 3F) %DDJ '.*AI.",Negative
14378,48052677,JECF AJ -',) /'&E' %FG 'DF'3 E' *91A -'DG' E' (*-( *F-51 AJ %7'1 %DDJ ,'J EF G'J 'D(D/ #H EF G'J 'DEF7B) %JG #H.,Neutral
14379,48052653,'JJJG #F' .DJD :1) EF ,* 'JJG 3'CF AJ -JA'.,Neutral
14380,48052689,HG0' GJC (*-3G CE'F %FG GH #HD' GH '4J ,/' 'JJG (J:FJ 'D+B'A) 'DAD37JFJ) (E9FI %FG GJ AJG' DG,'* %JG HAJG' CDE'* J9FJ F(*) H-/) EECF *D'BJDG' 700 '3E 'JJ (JFE' %0' (*7D9 E+D' EB'(D EB'1F) E+D' E9 'DE41H9 'D5GJHFJ H1+H' HCJA (J*9'ED E9 'DEC'F H'D#16 HC0' (*4HA %FG 'D#3E'! GJ E-5H1) HE1(H7) AJ #DA B5) *H1'*J) H H  H. AJ 'D(-+ 9F. 9F E9FI HGH.,Positive
14381,48052698,%JG %DDJ GH %4J %DDJ (*E (4CD #H (".1 9F 71JB H2'1) 'DE9'1A.,Neutral
14382,48052697,%JG HCF* #4'1C AJ 'DDB'!'* %DDJ GJ *,E9 %JG EE+DJF 'D7D'( 'D+ %JG 9F 'D+'FHJ'* H'D91( AJ CD 'D/'.D.,Neutral
14383,48052696,"'JJG ('D#3'3 J9FJ (D4* F4'7J ',*E'9J H'D3J'3) (FB/1 FBHD GJC ( (E1-D) C+J1 E(C1) (D4* CF'47 AJ 'D(D/ HA'9D AJ E,'D E,D3 'D7D'( CF* 1&J3 E,D3 'D7D'( 5A *'39 5A 9'41 5A %-/'4 H7F'4",Neutral
14384,48052695,%JG /'JE'K C'F 9F/J A6HD #F' #91A HJF 'D %JJG CJA *1'CE* 'D#4J'! (/F'4 F7HD C+J1 AJ 'DB5) G'J (3 %0' J9FJ %JJG (*97JFJ G'J 'D 'DE,EH9) 5H1 GJC 5:J1) H1' (96.,Neutral
14385,48052694,( ( ( (#31D)  (-CHE) (417) (C0' J9FJ CJA. CJA (0C1 J9FJ.,Neutral
14386,48052693,"(3 %JG (3 B(DG' CE'F C'F J9FJ #8F (9/ 3F) 3F*JF *D'*) (4J 3G1) (4J B9/) %F* -CJ* %4J 9DI AC1) #5D' %FG %F* E' CF*4 J9FJ E' 7D9*4 EF (J&) E3J3) HE514 E9'C -/+ %J H'-/ %DDJ %DDJ 9ED DC G0' 'D*3JJ3 HJECF 'D(J&) -*I (*0C1 %FG 'D(J&) %DDJ %F* CF* AJG' #H 1(J'F AJG' GJ (J&) E4 E4 E4 E3J3) GJJ 9F/G' E4CD) JECF CE'F E9 'D*3JJ3 (E9FI %FG (J,J( DF' E4'CD #H C0' H H EF.17JF #C+1.",Neutral
14387,48052692,"7J( .DJD (/J #1,9 DH1' C+J1 %-F' DE' DE' (/'J'* DE' CF' F*91A 9DI (96 .D5 *91AF' 9DI (96 E3J3JF D'",Neutral
14388,48052691,G'G'G',Positive
14389,48052688,%JJG.,Neutral
14390,48052678,.DJD 'D%4J ('D#3'3 ,'J EF %JG EF %JG %JG J9FJ EF #G'DJ 'DE+D+ CJA (JBHDH' %FG '-F' (/F'4 J*E *91JAF' D%FG GH E4 9F/G E4CD) E9 'DE+D+ #H #H (/H4 JF-51 ( (GHJ) 'DE+D+ HD' %JG %JG %JG 'DF'3 %DDJ EF (1) 'DE+D+ 'D4E'D (BDC %FG AD'F EF 'DE+D+.,Neutral
